SBY 17:32:57 [wb_hyperram_bmc] Removing directory 'wb_hyperram_bmc'.
SBY 17:32:57 [wb_hyperram_bmc] Copy 'src/wb_hyperram.v' to 'wb_hyperram_bmc/src/wb_hyperram.v'.
SBY 17:32:57 [wb_hyperram_bmc] Copy 'src/hyperram.v' to 'wb_hyperram_bmc/src/hyperram.v'.
SBY 17:32:57 [wb_hyperram_bmc] Copy 'src/register_rw.v' to 'wb_hyperram_bmc/src/register_rw.v'.
SBY 17:32:57 [wb_hyperram_bmc] engine_0: smtbmc
SBY 17:32:57 [wb_hyperram_bmc] base: starting process "cd wb_hyperram_bmc/src; yosys -ql ../model/design.log ../model/design.ys"
SBY 17:33:03 [wb_hyperram_bmc] base: finished (returncode=0)
SBY 17:33:03 [wb_hyperram_bmc] smt2: starting process "cd wb_hyperram_bmc/model; yosys -ql design_smt2.log design_smt2.ys"
SBY 17:33:04 [wb_hyperram_bmc] smt2: finished (returncode=0)
SBY 17:33:04 [wb_hyperram_bmc] engine_0: starting process "cd wb_hyperram_bmc; yosys-smtbmc --presat --unroll --noprogress -t 120  --append 0 --dump-vcd engine_0/trace.vcd --dump-vlogtb engine_0/trace_tb.v --dump-smtc engine_0/trace.smtc model/design_smt2.smt2"
SBY 17:36:05 [wb_hyperram_bmc] engine_0: ##   0:03:01  Checking assertions in step 67..
SBY 17:36:09 [wb_hyperram_bmc] engine_0: ##   0:03:05  Checking assumptions in step 68..
SBY 17:36:10 [wb_hyperram_bmc] engine_0: ##   0:03:06  Checking assertions in step 68..
SBY 17:36:15 [wb_hyperram_bmc] engine_0: ##   0:03:10  Checking assumptions in step 69..
SBY 17:36:15 [wb_hyperram_bmc] engine_0: ##   0:03:11  Checking assertions in step 69..
SBY 17:36:18 [wb_hyperram_bmc] engine_0: ##   0:03:14  Checking assumptions in step 70..
SBY 17:36:18 [wb_hyperram_bmc] engine_0: ##   0:03:14  Checking assertions in step 70..
SBY 17:36:29 [wb_hyperram_bmc] engine_0: ##   0:03:25  Checking assumptions in step 71..
SBY 17:36:29 [wb_hyperram_bmc] engine_0: ##   0:03:25  Checking assertions in step 71..
SBY 17:36:35 [wb_hyperram_bmc] engine_0: ##   0:03:30  Checking assumptions in step 72..
SBY 17:36:35 [wb_hyperram_bmc] engine_0: ##   0:03:31  Checking assertions in step 72..
SBY 17:36:41 [wb_hyperram_bmc] engine_0: ##   0:03:37  Checking assumptions in step 73..
SBY 17:36:42 [wb_hyperram_bmc] engine_0: ##   0:03:38  Checking assertions in step 73..
SBY 17:36:46 [wb_hyperram_bmc] engine_0: ##   0:03:42  Checking assumptions in step 74..
SBY 17:36:46 [wb_hyperram_bmc] engine_0: ##   0:03:42  Checking assertions in step 74..
SBY 17:36:52 [wb_hyperram_bmc] engine_0: ##   0:03:48  Checking assumptions in step 75..
SBY 17:36:52 [wb_hyperram_bmc] engine_0: ##   0:03:48  Checking assertions in step 75..
SBY 17:36:56 [wb_hyperram_bmc] engine_0: ##   0:03:52  Checking assumptions in step 76..
SBY 17:36:56 [wb_hyperram_bmc] engine_0: ##   0:03:52  Checking assertions in step 76..
SBY 17:37:01 [wb_hyperram_bmc] engine_0: ##   0:03:57  Checking assumptions in step 77..
SBY 17:37:02 [wb_hyperram_bmc] engine_0: ##   0:03:57  Checking assertions in step 77..
SBY 17:37:08 [wb_hyperram_bmc] engine_0: ##   0:04:03  Checking assumptions in step 78..
SBY 17:37:08 [wb_hyperram_bmc] engine_0: ##   0:04:04  Checking assertions in step 78..
SBY 17:37:18 [wb_hyperram_bmc] engine_0: ##   0:04:13  Checking assumptions in step 79..
SBY 17:37:18 [wb_hyperram_bmc] engine_0: ##   0:04:14  Checking assertions in step 79..
SBY 17:37:21 [wb_hyperram_bmc] engine_0: ##   0:04:17  Checking assumptions in step 80..
SBY 17:37:22 [wb_hyperram_bmc] engine_0: ##   0:04:18  Checking assertions in step 80..
SBY 17:37:29 [wb_hyperram_bmc] engine_0: ##   0:04:25  Checking assumptions in step 81..
SBY 17:37:29 [wb_hyperram_bmc] engine_0: ##   0:04:25  Checking assertions in step 81..
